order_id,order_date,customer_id,customer_name,customer_segment,region,product_id,product_name,category,subcategory,unit_price,quantity,discount_pct,discount_amount,sales_amount,cost_amount,profit_amount,payment_method,shipping_method,shipping_cost,order_priority,year,quarter,month,month_num,day_of_week
ORD-20242554,2024-06-09,CUST-5033,Customer 7505,Home Office,North,PROD_ELE_007,Electronics Product 7,Electronics,Electronics - Type G,897.57,5,0.2,897.57,3590.28,2692.7,897.58,Debit Card,Express,10.45,Medium,2024,Q2,June,6,Sunday
ORD-20244740,2024-06-09,CUST-5564,Customer 9413,Corporate,West,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,1,0.0,0.0,26.3,15.78,10.52,Credit Card,Next Day,15.28,High,2024,Q2,June,6,Sunday
ORD-20244155,2024-06-09,CUST-8476,Customer 8255,Consumer,South,PROD_BOO_001,Books Product 1,Books,Books - Type A,59.32,3,0.0,0.0,177.96,106.77,71.19,Credit Card,Standard,18.94,Low,2024,Q2,June,6,Sunday
ORD-20243764,2024-06-09,CUST-4607,Customer 1187,Consumer,Central,PROD_SPO_010,Sports Product 10,Sports,Sports - Type J,183.77,5,0.05,45.94,872.91,551.3,321.61,Debit Card,Standard,19.99,High,2024,Q2,June,6,Sunday
ORD-20241525,2024-06-09,CUST-4208,Customer 4425,Consumer,South,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,1,0.05,6.85,130.13,82.19,47.94,Debit Card,Express,6.53,Medium,2024,Q2,June,6,Sunday
ORD-20243092,2024-06-09,CUST-3677,Customer 3719,Corporate,West,PROD_ELE_006,Electronics Product 6,Electronics,Electronics - Type F,692.86,5,0.0,0.0,3464.3,2078.6,1385.7,Credit Card,Next Day,15.23,Medium,2024,Q2,June,6,Sunday
ORD-20243889,2024-06-10,CUST-9316,Customer 5491,Home Office,West,PROD_ELE_006,Electronics Product 6,Electronics,Electronics - Type F,692.86,2,0.05,69.29,1316.43,831.44,484.99,Gift Card,Express,14.59,High,2024,Q2,June,6,Monday
ORD-20241564,2024-06-10,CUST-9287,Customer 3422,Consumer,South,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,5,0.2,55.79,223.16,167.35,55.81,Gift Card,Express,13.38,Medium,2024,Q2,June,6,Monday
ORD-20242806,2024-06-10,CUST-6292,Customer 7836,Home Office,West,PROD_SPO_007,Sports Product 7,Sports,Sports - Type G,253.09,5,0.05,63.27,1202.18,759.25,442.93,Gift Card,Express,24.93,High,2024,Q2,June,6,Monday
ORD-20240112,2024-06-10,CUST-2391,Customer 1861,Consumer,South,PROD_HOM_004,Home & Garden Product 4,Home & Garden,Home & Garden - Type D,103.08,3,0.1,30.92,278.32,185.55,92.77,Credit Card,Next Day,7.04,Medium,2024,Q2,June,6,Monday
ORD-20244700,2024-06-10,CUST-7655,Customer 6616,Consumer,West,PROD_CLO_007,Clothing Product 7,Clothing,Clothing - Type G,59.68,1,0.2,11.94,47.74,35.81,11.93,Credit Card,Standard,8.09,Medium,2024,Q2,June,6,Monday
ORD-20243544,2024-06-11,CUST-9673,Customer 6357,Corporate,Central,PROD_TOY_007,Toys Product 7,Toys,Toys - Type G,38.1,3,0.0,0.0,114.3,68.58,45.72,PayPal,Express,24.68,Medium,2024,Q2,June,6,Tuesday
ORD-20244353,2024-06-11,CUST-7878,Customer 3099,Corporate,Central,PROD_ELE_003,Electronics Product 3,Electronics,Electronics - Type C,311.28,5,0.05,77.82,1478.58,933.85,544.73,Gift Card,Express,17.59,Medium,2024,Q2,June,6,Tuesday
ORD-20243546,2024-06-11,CUST-7764,Customer 9852,Home Office,Central,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,2,0.1,45.14,406.22,270.82,135.4,PayPal,Express,29.02,Low,2024,Q2,June,6,Tuesday
ORD-20240728,2024-06-12,CUST-5238,Customer 4954,Corporate,West,PROD_ELE_002,Electronics Product 2,Electronics,Electronics - Type B,73.76,1,0.2,14.75,59.01,44.26,14.75,Credit Card,Next Day,6.5,Medium,2024,Q2,June,6,Wednesday
ORD-20240190,2024-06-12,CUST-2923,Customer 5833,Corporate,Central,PROD_HOM_006,Home & Garden Product 6,Home & Garden,Home & Garden - Type F,188.2,5,0.1,94.1,846.9,564.6,282.3,PayPal,Standard,28.93,Medium,2024,Q2,June,6,Wednesday
ORD-20241385,2024-06-12,CUST-4372,Customer 7493,Consumer,West,PROD_TOY_005,Toys Product 5,Toys,Toys - Type E,102.48,5,0.05,25.62,486.78,307.45,179.33,Credit Card,Next Day,18.6,Low,2024,Q2,June,6,Wednesday
ORD-20244847,2024-06-12,CUST-6343,Customer 1538,Home Office,Central,PROD_ELE_005,Electronics Product 5,Electronics,Electronics - Type E,749.65,5,0.05,187.41,3560.84,2248.95,1311.89,Debit Card,Express,6.88,Medium,2024,Q2,June,6,Wednesday
ORD-20242177,2024-06-12,CUST-3521,Customer 7859,Home Office,East,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,1,0.2,45.14,180.54,135.41,45.13,PayPal,Standard,16.59,Medium,2024,Q2,June,6,Wednesday
ORD-20241781,2024-06-12,CUST-1159,Customer 1557,Home Office,East,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,5,0.05,13.95,265.0,167.35,97.65,Debit Card,Standard,6.06,Low,2024,Q2,June,6,Wednesday
ORD-20244870,2024-06-12,CUST-7704,Customer 3152,Consumer,West,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,4,0.0,0.0,902.72,541.64,361.08,Credit Card,Express,14.72,Low,2024,Q2,June,6,Wednesday
ORD-20242114,2024-06-12,CUST-8098,Customer 4959,Home Office,North,PROD_SPO_007,Sports Product 7,Sports,Sports - Type G,253.09,3,0.15,113.89,645.38,455.55,189.83,PayPal,Next Day,5.81,Medium,2024,Q2,June,6,Wednesday
ORD-20240380,2024-06-12,CUST-7609,Customer 2506,Corporate,South,PROD_HOM_007,Home & Garden Product 7,Home & Garden,Home & Garden - Type G,73.59,5,0.2,73.59,294.36,220.75,73.61,PayPal,Next Day,13.3,Medium,2024,Q2,June,6,Wednesday
ORD-20244764,2024-06-12,CUST-9532,Customer 9527,Consumer,West,PROD_BOO_003,Books Product 3,Books,Books - Type C,25.95,3,0.1,7.78,70.06,46.71,23.35,Gift Card,Standard,17.49,Low,2024,Q2,June,6,Wednesday
ORD-20241320,2024-06-12,CUST-7802,Customer 2940,Home Office,Central,PROD_TOY_008,Toys Product 8,Toys,Toys - Type H,113.43,2,0.05,11.34,215.52,136.12,79.4,Gift Card,Standard,19.04,Low,2024,Q2,June,6,Wednesday
ORD-20242093,2024-06-13,CUST-3515,Customer 5843,Corporate,West,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,4,0.0,0.0,547.92,328.76,219.16,Debit Card,Express,15.57,Medium,2024,Q2,June,6,Thursday
ORD-20240664,2024-06-13,CUST-7649,Customer 4907,Consumer,South,PROD_CLO_007,Clothing Product 7,Clothing,Clothing - Type G,59.68,5,0.05,14.92,283.48,179.05,104.43,PayPal,Standard,11.14,Medium,2024,Q2,June,6,Thursday
ORD-20241693,2024-06-13,CUST-6833,Customer 9551,Home Office,South,PROD_BOO_009,Books Product 9,Books,Books - Type I,54.5,1,0.15,8.17,46.32,32.7,13.62,Gift Card,Next Day,14.34,High,2024,Q2,June,6,Thursday
ORD-20240850,2024-06-13,CUST-5593,Customer 4610,Home Office,East,PROD_TOY_010,Toys Product 10,Toys,Toys - Type J,66.23,3,0.15,29.8,168.89,119.22,49.67,Gift Card,Next Day,8.08,High,2024,Q2,June,6,Thursday
ORD-20244807,2024-06-13,CUST-4110,Customer 2898,Consumer,South,PROD_SPO_003,Sports Product 3,Sports,Sports - Type C,172.46,5,0.05,43.12,819.18,517.4,301.79,Gift Card,Express,17.79,Medium,2024,Q2,June,6,Thursday
ORD-20243627,2024-06-13,CUST-2152,Customer 6116,Consumer,West,PROD_SPO_010,Sports Product 10,Sports,Sports - Type J,183.77,3,0.15,82.7,468.61,330.78,137.83,PayPal,Standard,11.78,Low,2024,Q2,June,6,Thursday
ORD-20241043,2024-06-14,CUST-2409,Customer 1397,Home Office,North,PROD_HOM_008,Home & Garden Product 8,Home & Garden,Home & Garden - Type H,75.46,5,0.05,18.86,358.43,226.4,132.03,PayPal,Standard,25.25,High,2024,Q2,June,6,Friday
ORD-20241278,2024-06-14,CUST-3938,Customer 3969,Consumer,West,PROD_BOO_007,Books Product 7,Books,Books - Type G,17.07,2,0.05,1.71,32.43,20.48,11.95,Credit Card,Express,7.23,Medium,2024,Q2,June,6,Friday
ORD-20243197,2024-06-14,CUST-2968,Customer 3965,Home Office,Central,PROD_TOY_005,Toys Product 5,Toys,Toys - Type E,102.48,5,0.05,25.62,486.78,307.45,179.33,PayPal,Standard,19.53,High,2024,Q2,June,6,Friday
ORD-20241242,2024-06-14,CUST-8877,Customer 8927,Corporate,South,PROD_HOM_006,Home & Garden Product 6,Home & Garden,Home & Garden - Type F,188.2,3,0.0,0.0,564.6,338.76,225.84,Gift Card,Express,29.82,Medium,2024,Q2,June,6,Friday
ORD-20242278,2024-06-14,CUST-9257,Customer 9055,Consumer,Central,PROD_HOM_002,Home & Garden Product 2,Home & Garden,Home & Garden - Type B,358.13,4,0.15,214.88,1217.64,859.52,358.12,PayPal,Standard,10.13,Low,2024,Q2,June,6,Friday
ORD-20240600,2024-06-14,CUST-1399,Customer 8452,Corporate,South,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,4,0.2,21.04,84.16,63.12,21.04,Gift Card,Standard,24.75,Medium,2024,Q2,June,6,Friday
ORD-20241958,2024-06-14,CUST-2851,Customer 4343,Corporate,East,PROD_HOM_007,Home & Garden Product 7,Home & Garden,Home & Garden - Type G,73.59,1,0.0,0.0,73.59,44.15,29.44,Credit Card,Standard,10.77,Medium,2024,Q2,June,6,Friday
ORD-20244169,2024-06-14,CUST-5445,Customer 1715,Corporate,North,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,4,0.15,270.5,1532.82,1082.0,450.82,Credit Card,Express,29.73,Medium,2024,Q2,June,6,Friday
ORD-20241117,2024-06-14,CUST-4233,Customer 8169,Consumer,North,PROD_SPO_004,Sports Product 4,Sports,Sports - Type D,292.61,1,0.05,14.63,277.98,175.57,102.41,Gift Card,Express,9.27,Low,2024,Q2,June,6,Friday
ORD-20241183,2024-06-14,CUST-3870,Customer 8736,Home Office,South,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,3,0.05,47.06,894.19,564.75,329.44,Debit Card,Standard,12.32,High,2024,Q2,June,6,Friday
ORD-20241932,2024-06-14,CUST-9912,Customer 7488,Consumer,North,PROD_SPO_005,Sports Product 5,Sports,Sports - Type E,129.1,3,0.05,19.36,367.93,232.38,135.55,Credit Card,Express,20.8,Medium,2024,Q2,June,6,Friday
ORD-20240515,2024-06-14,CUST-3906,Customer 8460,Home Office,Central,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,3,0.2,18.16,72.62,54.48,18.14,Debit Card,Standard,7.33,Medium,2024,Q2,June,6,Friday
ORD-20243781,2024-06-14,CUST-6409,Customer 6005,Consumer,West,PROD_CLO_002,Clothing Product 2,Clothing,Clothing - Type B,110.96,5,0.2,110.96,443.84,332.9,110.94,PayPal,Next Day,11.68,Low,2024,Q2,June,6,Friday
ORD-20240947,2024-06-14,CUST-6952,Customer 6789,Consumer,North,PROD_ELE_005,Electronics Product 5,Electronics,Electronics - Type E,749.65,3,0.2,449.79,1799.16,1349.37,449.79,PayPal,Next Day,24.3,Medium,2024,Q2,June,6,Friday
ORD-20240418,2024-06-14,CUST-7562,Customer 6544,Home Office,Central,PROD_ELE_007,Electronics Product 7,Electronics,Electronics - Type G,897.57,2,0.2,359.03,1436.11,1077.08,359.03,Credit Card,Standard,14.73,Low,2024,Q2,June,6,Friday
ORD-20241719,2024-06-14,CUST-7940,Customer 6966,Corporate,West,PROD_ELE_001,Electronics Product 1,Electronics,Electronics - Type A,657.46,3,0.1,197.24,1775.14,1183.44,591.7,Debit Card,Next Day,27.31,Low,2024,Q2,June,6,Friday
ORD-20241855,2024-06-14,CUST-2738,Customer 5784,Corporate,South,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,5,0.0,0.0,185.3,111.2,74.1,Debit Card,Next Day,29.76,Low,2024,Q2,June,6,Friday
ORD-20241655,2024-06-15,CUST-1374,Customer 3444,Home Office,Central,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,5,0.0,0.0,278.95,167.35,111.6,PayPal,Next Day,28.55,Low,2024,Q2,June,6,Saturday
ORD-20240917,2024-06-15,CUST-4077,Customer 2137,Consumer,North,PROD_TOY_007,Toys Product 7,Toys,Toys - Type G,38.1,2,0.15,11.43,64.77,45.72,19.05,Gift Card,Standard,16.38,Low,2024,Q2,June,6,Saturday
ORD-20243081,2024-06-15,CUST-8969,Customer 2492,Home Office,North,PROD_HOM_008,Home & Garden Product 8,Home & Garden,Home & Garden - Type H,75.46,3,0.2,45.28,181.1,135.84,45.26,Credit Card,Standard,16.12,Medium,2024,Q2,June,6,Saturday
ORD-20241767,2024-06-15,CUST-6375,Customer 5587,Consumer,North,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,5,0.2,37.06,148.24,111.2,37.04,Credit Card,Express,18.0,Low,2024,Q2,June,6,Saturday
ORD-20241150,2024-06-16,CUST-9586,Customer 4251,Home Office,South,PROD_SPO_003,Sports Product 3,Sports,Sports - Type C,172.46,2,0.1,34.49,310.43,206.96,103.47,PayPal,Next Day,13.33,High,2024,Q2,June,6,Sunday
ORD-20241485,2024-06-16,CUST-6070,Customer 9885,Home Office,Central,PROD_HOM_004,Home & Garden Product 4,Home & Garden,Home & Garden - Type D,103.08,1,0.1,10.31,92.77,61.85,30.92,Credit Card,Standard,29.57,High,2024,Q2,June,6,Sunday
ORD-20241929,2024-06-16,CUST-4554,Customer 2847,Corporate,West,PROD_SPO_010,Sports Product 10,Sports,Sports - Type J,183.77,3,0.2,110.26,441.05,330.78,110.27,Credit Card,Standard,16.78,Low,2024,Q2,June,6,Sunday
ORD-20241841,2024-06-16,CUST-7732,Customer 6594,Home Office,South,PROD_TOY_006,Toys Product 6,Toys,Toys - Type F,97.23,1,0.2,19.45,77.78,58.34,19.44,PayPal,Express,16.57,High,2024,Q2,June,6,Sunday
ORD-20244325,2024-06-16,CUST-7700,Customer 4712,Consumer,West,PROD_SPO_007,Sports Product 7,Sports,Sports - Type G,253.09,4,0.05,50.62,961.74,607.4,354.34,PayPal,Standard,29.08,High,2024,Q2,June,6,Sunday
ORD-20240502,2024-06-16,CUST-7694,Customer 1245,Corporate,West,PROD_CLO_003,Clothing Product 3,Clothing,Clothing - Type C,24.78,2,0.0,0.0,49.56,29.74,19.82,PayPal,Next Day,21.78,High,2024,Q2,June,6,Sunday
ORD-20243149,2024-06-16,CUST-5344,Customer 1677,Home Office,North,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,1,0.2,90.17,360.66,270.5,90.16,PayPal,Express,26.82,High,2024,Q2,June,6,Sunday
ORD-20241902,2024-06-16,CUST-1853,Customer 7116,Consumer,West,PROD_BOO_003,Books Product 3,Books,Books - Type C,25.95,2,0.1,5.19,46.71,31.14,15.57,Gift Card,Express,21.51,Low,2024,Q2,June,6,Sunday
ORD-20242071,2024-06-16,CUST-8319,Customer 1810,Consumer,North,PROD_ELE_004,Electronics Product 4,Electronics,Electronics - Type D,262.05,2,0.0,0.0,524.1,314.46,209.64,Debit Card,Standard,28.46,High,2024,Q2,June,6,Sunday
ORD-20243449,2024-06-16,CUST-9268,Customer 2301,Consumer,North,PROD_SPO_006,Sports Product 6,Sports,Sports - Type F,176.81,4,0.05,35.36,671.88,424.36,247.52,Debit Card,Standard,28.44,Low,2024,Q2,June,6,Sunday
ORD-20240957,2024-06-17,CUST-8890,Customer 8790,Home Office,South,PROD_CLO_003,Clothing Product 3,Clothing,Clothing - Type C,24.78,3,0.15,11.15,63.19,44.61,18.58,Gift Card,Express,27.81,Low,2024,Q2,June,6,Monday
ORD-20240345,2024-06-17,CUST-4742,Customer 4675,Home Office,South,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,4,0.0,0.0,148.24,88.96,59.28,PayPal,Next Day,5.55,Low,2024,Q2,June,6,Monday
ORD-20240724,2024-06-17,CUST-1607,Customer 3473,Home Office,North,PROD_HOM_008,Home & Garden Product 8,Home & Garden,Home & Garden - Type H,75.46,1,0.15,11.32,64.14,45.28,18.86,Debit Card,Express,15.05,Low,2024,Q2,June,6,Monday
ORD-20244829,2024-06-17,CUST-7163,Customer 8558,Home Office,Central,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,1,0.2,27.4,109.58,82.19,27.39,Credit Card,Next Day,7.12,High,2024,Q2,June,6,Monday
ORD-20240883,2024-06-18,CUST-5683,Customer 9074,Consumer,West,PROD_SPO_007,Sports Product 7,Sports,Sports - Type G,253.09,1,0.0,0.0,253.09,151.85,101.24,PayPal,Express,17.45,Low,2024,Q2,June,6,Tuesday
ORD-20242867,2024-06-18,CUST-1613,Customer 7365,Corporate,North,PROD_HOM_001,Home & Garden Product 1,Home & Garden,Home & Garden - Type A,408.74,2,0.15,122.62,694.86,490.48,204.38,Credit Card,Express,16.02,Low,2024,Q2,June,6,Tuesday
ORD-20242301,2024-06-18,CUST-5792,Customer 9459,Consumer,North,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,4,0.15,188.25,1066.75,753.0,313.75,Gift Card,Standard,22.49,Medium,2024,Q2,June,6,Tuesday
ORD-20243061,2024-06-18,CUST-9120,Customer 9890,Home Office,South,PROD_BOO_010,Books Product 10,Books,Books - Type J,35.54,2,0.15,10.66,60.42,42.64,17.78,Gift Card,Standard,14.91,Low,2024,Q2,June,6,Tuesday
ORD-20240261,2024-06-18,CUST-4836,Customer 8032,Home Office,North,PROD_ELE_004,Electronics Product 4,Electronics,Electronics - Type D,262.05,4,0.1,104.82,943.38,628.92,314.46,Credit Card,Standard,10.34,High,2024,Q2,June,6,Tuesday
ORD-20243530,2024-06-18,CUST-1455,Customer 4953,Corporate,East,PROD_SPO_006,Sports Product 6,Sports,Sports - Type F,176.81,3,0.15,79.56,450.87,318.27,132.6,Gift Card,Next Day,10.41,High,2024,Q2,June,6,Tuesday
ORD-20240253,2024-06-18,CUST-4390,Customer 1972,Home Office,East,PROD_SPO_010,Sports Product 10,Sports,Sports - Type J,183.77,2,0.05,18.38,349.16,220.52,128.64,Debit Card,Next Day,18.47,Medium,2024,Q2,June,6,Tuesday
ORD-20242847,2024-06-18,CUST-3124,Customer 4677,Corporate,North,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,2,0.0,0.0,901.66,541.0,360.66,Debit Card,Express,23.59,Medium,2024,Q2,June,6,Tuesday
ORD-20242531,2024-06-18,CUST-8501,Customer 4228,Corporate,South,PROD_BOO_007,Books Product 7,Books,Books - Type G,17.07,1,0.0,0.0,17.07,10.24,6.83,PayPal,Next Day,6.14,Medium,2024,Q2,June,6,Tuesday
ORD-20242849,2024-06-18,CUST-6518,Customer 2137,Corporate,West,PROD_BOO_010,Books Product 10,Books,Books - Type J,35.54,5,0.0,0.0,177.7,106.6,71.1,Gift Card,Standard,22.74,High,2024,Q2,June,6,Tuesday
ORD-20241689,2024-06-18,CUST-1431,Customer 4511,Corporate,North,PROD_TOY_007,Toys Product 7,Toys,Toys - Type G,38.1,4,0.05,7.62,144.78,91.44,53.34,Gift Card,Next Day,26.11,High,2024,Q2,June,6,Tuesday
ORD-20244534,2024-06-18,CUST-9299,Customer 9057,Consumer,East,PROD_CLO_003,Clothing Product 3,Clothing,Clothing - Type C,24.78,3,0.0,0.0,74.34,44.61,29.73,Gift Card,Next Day,24.87,Low,2024,Q2,June,6,Tuesday
ORD-20243545,2024-06-18,CUST-7176,Customer 7231,Home Office,South,PROD_SPO_007,Sports Product 7,Sports,Sports - Type G,253.09,4,0.05,50.62,961.74,607.4,354.34,PayPal,Standard,13.18,Low,2024,Q2,June,6,Tuesday
ORD-20243618,2024-06-18,CUST-6092,Customer 5681,Consumer,Central,PROD_BOO_003,Books Product 3,Books,Books - Type C,25.95,2,0.15,7.78,44.12,31.14,12.98,Credit Card,Standard,26.37,Medium,2024,Q2,June,6,Tuesday
ORD-20241914,2024-06-19,CUST-7185,Customer 9314,Home Office,East,PROD_ELE_001,Electronics Product 1,Electronics,Electronics - Type A,657.46,3,0.2,394.48,1577.9,1183.44,394.46,Credit Card,Next Day,24.15,Medium,2024,Q2,June,6,Wednesday
ORD-20242542,2024-06-19,CUST-2663,Customer 3847,Corporate,North,PROD_BOO_009,Books Product 9,Books,Books - Type I,54.5,4,0.1,21.8,196.2,130.8,65.4,Debit Card,Next Day,7.96,Low,2024,Q2,June,6,Wednesday
ORD-20244925,2024-06-19,CUST-3796,Customer 1708,Corporate,Central,PROD_BOO_009,Books Product 9,Books,Books - Type I,54.5,2,0.1,10.9,98.1,65.4,32.7,Gift Card,Express,29.25,High,2024,Q2,June,6,Wednesday
ORD-20240148,2024-06-19,CUST-8325,Customer 1693,Home Office,East,PROD_BOO_005,Books Product 5,Books,Books - Type E,15.59,4,0.1,6.24,56.12,37.4,18.72,Gift Card,Express,20.99,High,2024,Q2,June,6,Wednesday
ORD-20244487,2024-06-19,CUST-3534,Customer 7699,Consumer,East,PROD_TOY_004,Toys Product 4,Toys,Toys - Type D,141.45,5,0.1,70.73,636.52,424.35,212.17,PayPal,Express,19.59,Low,2024,Q2,June,6,Wednesday
ORD-20241248,2024-06-19,CUST-3713,Customer 4707,Home Office,South,PROD_HOM_004,Home & Garden Product 4,Home & Garden,Home & Garden - Type D,103.08,2,0.0,0.0,206.16,123.7,82.46,Gift Card,Standard,11.96,Medium,2024,Q2,June,6,Wednesday
ORD-20241103,2024-06-19,CUST-6401,Customer 3117,Home Office,Central,PROD_SPO_005,Sports Product 5,Sports,Sports - Type E,129.1,2,0.0,0.0,258.2,154.92,103.28,Credit Card,Next Day,5.53,Medium,2024,Q2,June,6,Wednesday
ORD-20241182,2024-06-19,CUST-7066,Customer 1372,Home Office,Central,PROD_SPO_007,Sports Product 7,Sports,Sports - Type G,253.09,4,0.0,0.0,1012.36,607.4,404.96,Gift Card,Next Day,17.78,High,2024,Q2,June,6,Wednesday
ORD-20244924,2024-06-20,CUST-2210,Customer 9077,Corporate,West,PROD_HOM_007,Home & Garden Product 7,Home & Garden,Home & Garden - Type G,73.59,4,0.15,44.15,250.21,176.6,73.61,Credit Card,Express,25.12,Medium,2024,Q2,June,6,Thursday
ORD-20242931,2024-06-20,CUST-4300,Customer 7208,Home Office,Central,PROD_CLO_002,Clothing Product 2,Clothing,Clothing - Type B,110.96,1,0.05,5.55,105.41,66.58,38.83,Gift Card,Standard,5.19,Low,2024,Q2,June,6,Thursday
ORD-20244709,2024-06-20,CUST-5043,Customer 6200,Consumer,South,PROD_SPO_010,Sports Product 10,Sports,Sports - Type J,183.77,4,0.1,73.51,661.57,441.04,220.53,Credit Card,Express,9.96,Low,2024,Q2,June,6,Thursday
ORD-20244238,2024-06-20,CUST-7122,Customer 7689,Home Office,South,PROD_BOO_003,Books Product 3,Books,Books - Type C,25.95,2,0.0,0.0,51.9,31.14,20.76,Gift Card,Next Day,7.14,High,2024,Q2,June,6,Thursday
ORD-20243143,2024-06-20,CUST-4162,Customer 9497,Consumer,North,PROD_SPO_008,Sports Product 8,Sports,Sports - Type H,195.09,3,0.15,87.79,497.48,351.15,146.33,Credit Card,Standard,9.61,Medium,2024,Q2,June,6,Thursday
ORD-20240305,2024-06-20,CUST-8317,Customer 1186,Corporate,South,PROD_BOO_001,Books Product 1,Books,Books - Type A,59.32,1,0.1,5.93,53.39,35.59,17.8,PayPal,Next Day,6.69,Medium,2024,Q2,June,6,Thursday
ORD-20240384,2024-06-20,CUST-1120,Customer 2072,Consumer,South,PROD_BOO_010,Books Product 10,Books,Books - Type J,35.54,5,0.2,35.54,142.16,106.6,35.56,Gift Card,Standard,10.14,Low,2024,Q2,June,6,Thursday
ORD-20241255,2024-06-21,CUST-4680,Customer 9566,Consumer,North,PROD_TOY_007,Toys Product 7,Toys,Toys - Type G,38.1,4,0.1,15.24,137.16,91.44,45.72,Debit Card,Standard,26.73,Low,2024,Q2,June,6,Friday
ORD-20243079,2024-06-21,CUST-2839,Customer 7797,Home Office,North,PROD_SPO_003,Sports Product 3,Sports,Sports - Type C,172.46,1,0.0,0.0,172.46,103.48,68.98,Gift Card,Standard,11.77,Medium,2024,Q2,June,6,Friday
ORD-20242521,2024-06-21,CUST-9167,Customer 4204,Consumer,South,PROD_TOY_007,Toys Product 7,Toys,Toys - Type G,38.1,1,0.0,0.0,38.1,22.86,15.24,Debit Card,Standard,27.62,Low,2024,Q2,June,6,Friday
ORD-20242354,2024-06-21,CUST-5739,Customer 3513,Consumer,West,PROD_CLO_009,Clothing Product 9,Clothing,Clothing - Type I,165.7,1,0.0,0.0,165.7,99.42,66.28,Gift Card,Express,5.92,Medium,2024,Q2,June,6,Friday
ORD-20244616,2024-06-21,CUST-8070,Customer 2714,Consumer,East,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,4,0.05,62.75,1192.25,753.0,439.25,Debit Card,Next Day,24.79,High,2024,Q2,June,6,Friday
ORD-20241784,2024-06-21,CUST-7077,Customer 4830,Corporate,East,PROD_BOO_001,Books Product 1,Books,Books - Type A,59.32,1,0.15,8.9,50.42,35.59,14.83,Credit Card,Next Day,9.43,High,2024,Q2,June,6,Friday
ORD-20242511,2024-06-22,CUST-9810,Customer 1011,Corporate,East,PROD_CLO_002,Clothing Product 2,Clothing,Clothing - Type B,110.96,5,0.2,110.96,443.84,332.9,110.94,PayPal,Express,19.14,High,2024,Q2,June,6,Saturday
ORD-20241502,2024-06-22,CUST-7683,Customer 1086,Home Office,Central,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,5,0.05,7.37,139.94,88.4,51.54,Debit Card,Next Day,24.87,High,2024,Q2,June,6,Saturday
