customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-01381,Female,0,Yes,No,11,1,No,No,No,No,No,No,No,No,Two year,No,Mailed check,37.23,409.53,No
CUST-01382,Female,1,Yes,Yes,28,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card,48.73,1364.44,Yes
CUST-01383,Male,0,No,Yes,47,1,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,32.78,1540.66,Yes
CUST-01384,Female,0,Yes,No,10,1,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,43.43,434.3,No
CUST-01385,Male,0,No,Yes,37,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,108.65,4020.05,No
CUST-01386,Male,1,Yes,No,68,1,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,73.11,4971.48,Yes
CUST-01387,Male,0,Yes,No,23,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.47,2080.81,No
CUST-01388,Female,0,Yes,Yes,33,0,No,No,No,No,No,No,No,No,Two year,No,Bank transfer,14.76,487.08,No
CUST-01389,Female,0,Yes,No,71,1,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,46.51,3302.21,No
CUST-01390,Female,0,No,No,57,1,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card,92.99,5300.43,No
CUST-01391,Male,0,Yes,Yes,58,1,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card,81.76,4742.08,No
CUST-01392,Female,1,Yes,Yes,35,1,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,37.65,1317.75,No
CUST-01393,Male,0,No,Yes,32,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,38.4,1228.8,No
CUST-01394,Male,0,No,Yes,15,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,97.71,1465.65,No
CUST-01395,Female,0,No,No,38,1,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,82.24,3125.12,No
CUST-01396,Male,0,Yes,No,56,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,84.69,4742.64,No
CUST-01397,Female,0,No,Yes,13,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,100.47,1306.11,No
CUST-01398,Male,0,Yes,No,45,1,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card,82.27,3702.15,No
CUST-01399,Female,0,No,Yes,29,1,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.93,2665.97,No
CUST-01400,Female,0,Yes,No,67,1,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,82.76,5544.92,No
CUST-01401,Female,0,No,Yes,26,1,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card,91.5,2379.0,No
CUST-01402,Female,1,Yes,Yes,3,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,82.75,248.25,Yes
CUST-01403,Female,0,Yes,Yes,8,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,73.93,591.44,No
CUST-01404,Female,0,No,Yes,49,1,No,No,No,No,No,No,No,No,Two year,No,Credit card,46.77,2291.73,No
CUST-01405,Female,0,No,No,71,1,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer,73.17,5195.07,No
CUST-01406,Male,1,Yes,No,40,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,99.43,3977.2,No
CUST-01407,Female,0,Yes,Yes,69,1,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,98.0,6762.0,No
CUST-01408,Female,1,Yes,Yes,4,1,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,36.27,145.08,No
CUST-01409,Female,0,No,No,33,1,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer,80.29,2649.57,No
CUST-01410,Female,0,Yes,Yes,3,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.98,320.94,Yes
CUST-01411,Male,0,Yes,Yes,2,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,40.98,81.96,Yes
CUST-01412,Male,0,Yes,No,63,1,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer,96.34,6069.42,No
CUST-01413,Male,0,Yes,No,1,1,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,40.95,40.95,No
CUST-01414,Male,0,Yes,No,56,0,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,53.17,2977.52,No
CUST-01415,Male,0,No,Yes,11,1,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,48.22,530.42,No
CUST-01416,Male,0,Yes,No,37,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,56.2,2079.4,No
CUST-01417,Female,0,Yes,Yes,47,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,41.05,1929.35,No
CUST-01418,Male,0,Yes,Yes,65,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,92.2,5993.0,No
CUST-01419,Male,0,No,Yes,59,1,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer,96.52,5694.68,No
CUST-01420,Female,1,Yes,No,49,1,No,No,No,No,No,No,No,No,Two year,No,Mailed check,40.55,1986.95,No
CUST-01421,Male,0,No,No,6,1,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,83.78,502.68,No
CUST-01422,Male,0,Yes,No,60,1,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,89.87,5392.2,No
CUST-01423,Male,1,Yes,Yes,17,1,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.85,1748.45,Yes
CUST-01424,Female,1,No,No,3,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.34,265.02,No
CUST-01425,Male,0,No,No,37,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.48,3347.76,No
CUST-01426,Male,0,Yes,Yes,64,0,No,No,No,No,No,No,No,No,Two year,No,Electronic check,21.29,1362.56,No
CUST-01427,Male,0,No,Yes,17,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,83.39,1417.63,No
CUST-01428,Male,0,Yes,Yes,61,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card,97.8,5965.8,No
CUST-01429,Female,0,Yes,Yes,32,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,50.15,1604.8,No
CUST-01430,Male,0,No,No,17,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,94.21,1601.57,No
CUST-01431,Male,0,Yes,Yes,22,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card,106.51,2343.22,No
CUST-01432,Female,0,Yes,Yes,26,0,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,82.39,2142.14,No
CUST-01433,Male,0,No,Yes,26,1,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,51.89,1349.14,No
CUST-01434,Male,0,Yes,No,37,1,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,43.48,1608.76,No
CUST-01435,Male,0,No,Yes,9,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,90.52,814.68,Yes
CUST-01436,Female,0,No,No,57,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,102.21,5825.97,Yes
CUST-01437,Female,0,Yes,No,13,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card,109.29,1420.77,No
CUST-01438,Female,1,Yes,No,2,1,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.79,151.58,No
CUST-01439,Female,0,Yes,Yes,11,1,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,84.31,927.41,Yes
CUST-01440,Female,1,No,No,47,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,85.27,4007.69,No
CUST-01441,Female,1,Yes,Yes,6,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.65,327.9,Yes
CUST-01442,Male,0,Yes,Yes,69,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,32.67,2254.23,No
CUST-01443,Female,0,No,Yes,55,0,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,74.32,4087.6,No
CUST-01444,Male,0,Yes,No,21,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,100.76,2115.96,No
CUST-01445,Male,0,No,Yes,44,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.94,3737.36,Yes
CUST-01446,Male,0,Yes,No,51,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.48,4614.48,No
CUST-01447,Male,0,No,Yes,47,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,45.12,2120.64,No
CUST-01448,Female,0,No,No,59,0,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,88.49,5220.91,No
CUST-01449,Male,0,Yes,No,29,0,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,63.66,1846.14,No
CUST-01450,Female,1,No,No,48,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,112.5,5400.0,No
CUST-01451,Male,0,Yes,No,21,1,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,75.6,1587.6,No
CUST-01452,Male,0,No,No,11,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,94.53,1039.83,No
CUST-01453,Female,0,Yes,No,65,1,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,41.73,2712.45,Yes
CUST-01454,Male,1,No,No,12,1,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,95.39,1144.68,No
CUST-01455,Male,0,Yes,No,29,1,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,58.48,1695.92,No
CUST-01456,Male,0,No,Yes,41,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,53.52,2194.32,No
CUST-01457,Male,0,Yes,Yes,34,1,No,No,No,No,No,No,No,No,Two year,No,Mailed check,41.11,1397.74,No
CUST-01458,Male,1,Yes,No,69,1,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,47.85,3301.65,No
CUST-01459,Male,1,No,No,63,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.99,2771.37,No
CUST-01460,Female,0,No,Yes,7,1,No,No,No,No,No,No,No,No,One year,No,Electronic check,30.63,214.41,No
CUST-01461,Male,1,Yes,Yes,52,1,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,36.79,1913.08,No
CUST-01462,Female,0,No,Yes,33,1,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,98.42,3247.86,No
CUST-01463,Male,1,No,Yes,62,1,No,No,No,No,No,No,No,No,One year,No,Electronic check,48.09,2981.58,No
CUST-01464,Female,0,Yes,No,9,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.61,464.49,No
CUST-01465,Female,1,Yes,No,3,1,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer,83.66,250.98,No
CUST-01466,Male,0,No,No,21,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card,92.61,1944.81,No
CUST-01467,Male,0,No,No,32,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,86.92,2781.44,No
CUST-01468,Female,1,Yes,No,19,1,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,41.89,795.91,No
CUST-01469,Male,0,No,No,70,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.64,3194.8,No
CUST-01470,Female,0,No,No,64,1,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,51.15,3273.6,No
CUST-01471,Male,0,Yes,Yes,27,1,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,101.84,2749.68,No
CUST-01472,Male,0,Yes,No,71,1,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,75.63,5369.73,No
CUST-01473,Female,1,Yes,Yes,72,0,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,68.43,4926.96,No
CUST-01474,Female,0,Yes,Yes,64,1,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,69.23,4430.72,No
CUST-01475,Female,1,Yes,Yes,43,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,90.07,3873.01,No
CUST-01476,Female,0,Yes,No,27,1,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,81.06,2188.62,No
CUST-01477,Female,0,No,No,18,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.57,622.26,No
CUST-01478,Male,0,Yes,Yes,18,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card,110.57,1990.26,No
CUST-01479,Male,1,Yes,No,8,0,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,60.01,480.08,No
CUST-01480,Female,1,Yes,No,18,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,77.59,1396.62,No
CUST-01481,Female,0,No,No,38,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,67.09,2549.42,No
CUST-01482,Female,1,No,No,22,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,88.97,1957.34,No
CUST-01483,Male,0,Yes,No,17,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,76.84,1306.28,No
CUST-01484,Female,0,No,Yes,50,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,106.37,5318.5,No
CUST-01485,Female,0,No,No,29,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,112.46,3261.34,No
CUST-01486,Male,1,Yes,No,14,1,No,No,No,No,No,No,No,No,Two year,No,Electronic check,38.62,540.68,No
CUST-01487,Male,0,Yes,Yes,61,0,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,74.78,4561.58,No
CUST-01488,Male,0,No,No,61,1,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,47.93,2923.73,No
CUST-01489,Female,0,Yes,Yes,49,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,81.43,3990.07,Yes
CUST-01490,Female,0,Yes,No,8,1,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,40.77,326.16,No
CUST-01491,Male,0,No,Yes,41,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,50.55,2072.55,No
CUST-01492,Female,0,No,No,6,1,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,67.92,407.52,No
CUST-01493,Male,0,Yes,Yes,16,1,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,71.75,1148.0,No
CUST-01494,Female,1,Yes,No,36,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,87.64,3155.04,No
CUST-01495,Male,1,No,Yes,1,0,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,60.25,60.25,No
CUST-01496,Male,0,No,Yes,30,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,78.61,2358.3,No
CUST-01497,Female,0,No,Yes,40,1,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,82.88,3315.2,No
CUST-01498,Male,0,No,Yes,36,1,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,32.46,1168.56,No
CUST-01499,Female,0,Yes,Yes,14,1,Yes,No,No,No,No,No,No,No,One year,No,Credit card,47.01,658.14,Yes
CUST-01500,Female,0,Yes,Yes,9,0,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer,70.54,634.86,No
CUST-01501,Female,0,Yes,Yes,54,1,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer,46.03,2485.62,No
CUST-01502,Male,0,No,Yes,19,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,52.16,991.04,No
CUST-01503,Male,0,Yes,Yes,66,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.19,6546.54,No
CUST-01504,Male,0,Yes,Yes,8,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,105.64,845.12,No
CUST-01505,Female,0,No,Yes,2,0,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer,73.53,147.06,No
CUST-01506,Female,0,Yes,No,14,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,51.14,715.96,No
CUST-01507,Male,0,Yes,Yes,51,1,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,74.13,3780.63,No
CUST-01508,Male,0,Yes,Yes,65,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card,91.77,5965.05,No
CUST-01509,Male,1,No,Yes,38,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,95.77,3639.26,No
CUST-01510,Female,1,Yes,Yes,15,0,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.42,366.3,No
CUST-01511,Female,1,No,Yes,57,1,No,No,No,No,No,No,No,No,Two year,No,Credit card,47.36,2699.52,No
CUST-01512,Male,0,Yes,No,62,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,90.71,5624.02,No
CUST-01513,Male,0,Yes,No,5,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,90.14,450.7,No
CUST-01514,Male,0,No,No,72,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,50.11,3607.92,No
CUST-01515,Male,0,Yes,Yes,7,1,No,No,No,No,No,No,No,No,One year,No,Mailed check,42.95,300.65,Yes
CUST-01516,Female,0,Yes,No,19,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.9,929.1,No
CUST-01517,Male,0,No,No,52,1,No,No,No,No,No,No,No,No,One year,Yes,Credit card,35.08,1824.16,No
CUST-01518,Female,1,No,No,69,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card,52.84,3645.96,No
CUST-01519,Female,0,No,Yes,31,1,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,87.8,2721.8,Yes
CUST-01520,Male,0,No,No,60,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer,108.21,6492.6,No
CUST-01521,Female,0,No,Yes,59,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.3,4737.7,No
CUST-01522,Male,0,No,Yes,54,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,104.45,5640.3,No
CUST-01523,Male,1,No,No,61,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,77.61,4734.21,Yes
CUST-01524,Female,1,Yes,No,38,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,81.61,3101.18,No
CUST-01525,Male,0,No,Yes,62,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,92.68,5746.16,No
CUST-01526,Male,0,Yes,Yes,43,1,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,65.99,2837.57,No
CUST-01527,Female,0,No,Yes,51,1,Yes,No,No,No,No,No,No,No,Two year,No,Credit card,51.6,2631.6,No
CUST-01528,Male,1,No,No,37,1,Yes,No,No,No,No,No,No,No,One year,No,Credit card,45.8,1694.6,No
CUST-01529,Male,0,No,Yes,56,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,112.24,6285.44,No
CUST-01530,Male,0,No,No,8,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,44.51,356.08,No
CUST-01531,Female,0,Yes,No,17,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,100.27,1704.59,No
CUST-01532,Female,0,No,Yes,6,0,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,22.91,137.46,No
CUST-01533,Female,0,Yes,No,31,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,101.37,3142.47,No
CUST-01534,Female,0,No,No,62,1,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,97.24,6028.88,No
CUST-01535,Male,1,Yes,Yes,45,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.33,4604.85,No
CUST-01536,Male,0,No,No,52,1,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,53.95,2805.4,No
CUST-01537,Female,0,No,No,44,0,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,14.42,634.48,No
CUST-01538,Male,0,Yes,No,56,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.88,4753.28,No
CUST-01539,Female,0,No,No,1,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,93.5,93.5,No
CUST-01540,Female,0,No,No,71,1,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,82.6,5864.6,No
CUST-01541,Female,0,Yes,No,51,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,35.94,1832.94,No
CUST-01542,Male,0,Yes,No,14,1,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,41.37,579.18,No
CUST-01543,Male,1,Yes,Yes,6,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,103.45,620.7,No
CUST-01544,Male,1,No,Yes,24,1,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer,45.96,1103.04,No
CUST-01545,Female,1,Yes,No,49,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,83.86,4109.14,No
CUST-01546,Male,0,No,No,38,1,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,96.5,3667.0,No
CUST-01547,Male,0,Yes,No,71,1,No,No,No,No,No,No,No,No,Two year,No,Mailed check,36.13,2565.23,No
CUST-01548,Male,0,Yes,No,5,0,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,63.07,315.35,No
CUST-01549,Male,0,Yes,No,26,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,94.0,2444.0,Yes
CUST-01550,Male,0,Yes,Yes,7,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,98.27,687.89,No
CUST-01551,Female,0,Yes,No,54,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,103.33,5579.82,Yes
CUST-01552,Female,0,Yes,Yes,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,84.89,848.9,No
CUST-01553,Female,0,Yes,No,8,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,89.05,712.4,No
CUST-01554,Male,0,No,No,41,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.39,3623.99,No
CUST-01555,Male,0,Yes,No,25,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,91.92,2298.0,No
CUST-01556,Female,0,Yes,Yes,56,0,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer,21.43,1200.08,No
CUST-01557,Female,0,Yes,No,31,0,No,No,No,No,No,No,No,No,Two year,No,Credit card,19.07,591.17,No
CUST-01558,Male,0,Yes,No,72,1,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,56.06,4036.32,No
CUST-01559,Female,0,Yes,Yes,21,1,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,36.07,757.47,No
CUST-01560,Female,0,No,No,46,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,2024.0,Yes
CUST-01561,Female,0,Yes,Yes,71,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.59,7922.89,Yes
CUST-01562,Female,0,No,No,63,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,33.21,2092.23,No
CUST-01563,Male,0,No,No,10,1,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.69,496.9,No
CUST-01564,Male,1,Yes,Yes,33,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,96.75,3192.75,No
CUST-01565,Male,0,No,Yes,72,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,75.13,5409.36,No
CUST-01566,Male,1,No,Yes,63,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.23,5936.49,No
CUST-01567,Male,0,No,Yes,68,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,109.28,7431.04,No
CUST-01568,Male,0,No,No,47,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,92.95,4368.65,No
CUST-01569,Female,0,No,No,59,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,97.44,5748.96,No
CUST-01570,Female,0,Yes,No,33,1,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,87.82,2898.06,No
CUST-01571,Male,1,No,No,58,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,100.96,5855.68,No
CUST-01572,Male,0,Yes,No,17,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,95.91,1630.47,No
CUST-01573,Male,1,No,Yes,36,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,79.14,2849.04,No
CUST-01574,Male,1,No,No,3,0,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,75.49,226.47,Yes
CUST-01575,Male,0,Yes,Yes,65,1,No,No,No,No,No,No,No,No,Two year,No,Credit card,42.99,2794.35,No
CUST-01576,Male,1,No,No,28,1,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer,73.5,2058.0,No
CUST-01577,Male,0,No,Yes,66,1,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer,76.2,5029.2,No
CUST-01578,Male,0,Yes,Yes,22,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card,91.88,2021.36,No
